	0.200000002980232	0.400000005960464	0.629999995231628	0.800000011920929	1	1.25	1.60000002384186	2	2.5	3.15000009536743	4	5	6.30000019073486	8	10	12.5	16	20	25	31.5	40	50	63	80	100	125	160	200	250	315	400	500	630	800	1000	1250	1600	2000	2500	3150	4000	5000	6300	8000	10000	12500	16000	20000	25000
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783340000065-121223-142939625-000	-92.6108322143555	-96.2092056274414	-98.7815933227539	-101.790596008301	-104.48454284668	-104.975540161133	-103.703659057617	-106.689155578613	-107.878547668457	-108.636016845703	-106.651626586914	-113.270965576172	-109.312156677246	-109.30387878418	-107.287292480469	-107.326301574707	-103.897659301758	-101.889625549316	-103.67830657959	-99.9581604003906	-102.419082641602	-102.921432495117	-103.146644592285	-103.459686279297	-104.15168762207	-101.651100158691	-98.1139678955078	-95.8668212890625	-89.5419769287109	-85.7781219482422	-94.2083282470703	-95.1728515625	-88.4371719360352	-79.376953125	-78.6177825927734	-85.4016571044922	-93.2120971679688	-95.661750793457	-106.211502075195	-95.4150848388672	-91.7370834350586	-99.5568389892578	-100.52734375	-100.48876953125	-101.089347839355	-101.543190002441	-95.6459350585938	-89.6090698242188	-92.2605133056641
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783340000087-121223-142501483-000	-88.3970947265625	-92.8878860473633	-96.4762878417969	-98.7051849365234	-100.253662109375	-102.584503173828	-100.957099914551	-103.300224304199	-105.634002685547	-104.92147064209	-104.352561950684	-107.600608825684	-106.284729003906	-107.188514709473	-103.964279174805	-104.396034240723	-104.779167175293	-102.668563842773	-103.832038879395	-101.833625793457	-102.405120849609	-102.485046386719	-101.32048034668	-100.608207702637	-101.652679443359	-99.6800079345703	-95.7375869750977	-94.158935546875	-90.6624450683594	-85.0027084350586	-93.1052551269531	-95.5223693847656	-89.2970352172852	-79.4476318359375	-79.1774368286133	-91.6933517456055	-93.7455825805664	-95.2834091186523	-105.606620788574	-97.0345306396484	-92.9170074462891	-98.0452194213867	-101.425964355469	-99.7469253540039	-101.94783782959	-101.848808288574	-95.6903991699219	-89.5775985717773	-92.3536682128906
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783340000101-121223-155814514-000	-88.3245315551758	-92.2991561889648	-95.9803848266602	-98.5698013305664	-100.328102111816	-101.876045227051	-101.349472045898	-102.208282470703	-103.908134460449	-103.290863037109	-105.141059875488	-106.697158813477	-106.056274414063	-107.241767883301	-105.716529846191	-106.923568725586	-104.356460571289	-102.735961914063	-103.497177124023	-101.579772949219	-103.168197631836	-103.44507598877	-101.192558288574	-100.495147705078	-103.417961120605	-99.6897201538086	-96.8129425048828	-94.3008117675781	-90.5419692993164	-85.6965789794922	-93.8857879638672	-94.8949508666992	-89.1733627319336	-76.7284164428711	-77.8617706298828	-90.1231460571289	-93.5992126464844	-96.4603958129883	-104.593383789063	-97.014289855957	-93.2444763183594	-100.122680664063	-102.338027954102	-101.030288696289	-101.12914276123	-101.85718536377	-95.618293762207	-89.5844955444336	-92.3757400512695
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783340000123-121223-152045426-000	-103.310592651367	-106.571006774902	-109.818130493164	-109.361373901367	-110.996841430664	-114.643501281738	-110.693336486816	-114.457649230957	-113.710891723633	-115.182968139648	-111.470802307129	-109.869331359863	-111.5986328125	-108.834907531738	-109.535453796387	-107.533271789551	-104.871894836426	-101.192161560059	-102.936012268066	-102.796890258789	-102.412254333496	-103.363677978516	-102.02042388916	-98.8681945800781	-102.219329833984	-99.9441299438477	-92.6799240112305	-94.5780639648438	-91.2182846069336	-84.1174697875977	-92.570198059082	-95.6464233398438	-87.7605056762695	-79.2143478393555	-79.2860717773438	-90.1070709228516	-92.6815032958984	-94.277473449707	-104.600311279297	-95.7553253173828	-92.5739288330078	-98.9669189453125	-99.309700012207	-100.135894775391	-101.443138122559	-101.772796630859	-95.6398086547852	-89.5728759765625	-92.3495254516602
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000027-121223-152957645-000	-93.1320190429688	-97.6409759521484	-98.9698104858398	-103.564529418945	-103.771034240723	-105.480911254883	-105.746238708496	-106.074417114258	-106.806686401367	-106.182846069336	-106.664840698242	-109.00065612793	-110.44068145752	-110.465408325195	-107.90168762207	-104.855560302734	-104.036727905273	-105.049613952637	-103.704849243164	-103.707138061523	-102.801963806152	-102.931518554688	-102.743370056152	-101.358329772949	-103.150749206543	-100.512153625488	-97.8454513549805	-96.7582778930664	-93.3229446411133	-85.9429092407227	-93.568244934082	-95.4727630615234	-88.8066101074219	-80.0775909423828	-79.6771850585938	-90.1719512939453	-97.5588531494141	-96.2501449584961	-104.481750488281	-98.1002883911133	-93.9451446533203	-98.8169174194336	-101.681831359863	-100.232353210449	-101.385894775391	-101.818809509277	-95.6912994384766	-89.5530395507813	-92.3769226074219
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000083-121223-152325990-000	-91.9045486450195	-91.8548736572266	-95.5548400878906	-97.1526412963867	-100.693687438965	-104.91527557373	-101.603210449219	-104.482391357422	-107.051406860352	-106.139472961426	-105.509376525879	-105.642028808594	-106.608810424805	-104.537895202637	-104.709106445313	-104.398994445801	-104.547058105469	-103.134284973145	-103.076560974121	-103.159545898438	-101.414833068848	-102.005302429199	-100.903617858887	-100.510055541992	-102.753593444824	-99.7734375	-96.7560119628906	-95.1365356445313	-91.0723114013672	-85.8382797241211	-93.3393249511719	-94.6415939331055	-88.1657943725586	-78.6172409057617	-79.0015869140625	-91.4793930053711	-93.3572845458984	-95.2560043334961	-105.383438110352	-94.1832962036133	-92.6280212402344	-99.0827026367188	-101.297294616699	-100.774322509766	-101.953033447266	-101.786338806152	-95.6247253417969	-89.5456314086914	-92.4427490234375
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000185-121223-120323369-000	-95.4857864379883	-99.4268341064453	-94.3064498901367	-103.351768493652	-97.6386413574219	-97.1614151000977	-98.2604370117188	-103.464393615723	-103.971260070801	-106.587661743164	-102.713844299316	-104.266380310059	-101.902572631836	-104.79566192627	-106.293426513672	-105.158920288086	-103.442710876465	-101.593566894531	-102.266258239746	-102.498199462891	-102.146728515625	-101.573318481445	-101.585411071777	-100.776878356934	-98.6140518188477	-95.9520492553711	-93.8441848754883	-92.1065444946289	-89.0709533691406	-86.6700134277344	-93.8521881103516	-93.5203323364258	-87.6447143554688	-80.9229507446289	-81.5688629150391	-95.4552612304688	-98.2197036743164	-97.5140228271484	-106.273170471191	-100.776626586914	-94.4969253540039	-101.300216674805	-103.024559020996	-100.374031066895	-101.384155273438	-101.860641479492	-95.6369247436523	-89.5811080932617	-92.3821029663086
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000254-121223-142232702-000	-86.461669921875	-91.4040603637695	-99.8103256225586	-98.8995361328125	-106.46004486084	-102.952224731445	-101.069732666016	-115.130615234375	-107.494941711426	-111.973335266113	-109.452255249023	-108.608352661133	-109.26293182373	-109.018325805664	-105.865478515625	-106.601020812988	-106.057647705078	-101.704368591309	-102.32772064209	-103.013061523438	-101.838745117188	-102.092582702637	-101.098411560059	-99.0833129882813	-103.424110412598	-100.776527404785	-97.89892578125	-93.9667587280273	-89.607780456543	-87.6324081420898	-94.7603912353516	-95.6108245849609	-87.7003784179688	-80.9860534667969	-81.3983154296875	-91.484733581543	-97.6507797241211	-97.5778732299805	-105.511596679688	-96.6447601318359	-92.0707321166992	-99.1913146972656	-100.8935546875	-98.6496734619141	-103.393104553223	-101.828346252441	-95.6791839599609	-89.5406188964844	-92.4799652099609
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000265-121223-143505532-000	-98.0168151855469	-100.212478637695	-102.881080627441	-104.868186950684	-107.475761413574	-109.867790222168	-107.461959838867	-108.08430480957	-110.682556152344	-109.465972900391	-108.533599853516	-108.132476806641	-112.171821594238	-108.645919799805	-106.383491516113	-108.59627532959	-104.662658691406	-101.180198669434	-103.181915283203	-103.733596801758	-102.27018737793	-104.172988891602	-101.491806030273	-101.354614257813	-102.666984558105	-100.902206420898	-96.5170593261719	-94.5406646728516	-90.3320388793945	-84.9817504882813	-93.3431091308594	-95.1897125244141	-88.2666778564453	-76.4820022583008	-77.4806823730469	-88.609130859375	-93.5350646972656	-95.2174530029297	-105.10523223877	-95.5979461669922	-91.1743469238281	-97.6515808105469	-100.590881347656	-98.5951919555664	-101.489906311035	-101.730751037598	-95.663688659668	-89.6082611083984	-92.2948684692383
