	0.200000002980232	0.400000005960464	0.629999995231628	0.800000011920929	1	1.25	1.60000002384186	2	2.5	3.15000009536743	4	5	6.30000019073486	8	10	12.5	16	20	25	31.5	40	50	63	80	100	125	160	200	250	315	400	500	630	800	1000	1250	1600	2000	2500	3150	4000	5000	6300	8000	10000	12500	16000	20000	25000
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783340000065-121223-142939625-000	-75.7668609619141	-74.3530426025391	-85.1018981933594	-77.7678527832031	-73.9841995239258	-79.4526062011719	-69.5355758666992	-69.2593307495117	-77.9190826416016	-69.8044967651367	-66.7048263549805	-69.1650695800781	-66.9065475463867	-66.0250396728516	-66.9798126220703	-69.7480697631836	-70.4157028198242	-69.7310638427734	-71.235954284668	-71.3003463745117	-71.2763290405273	-72.4315490722656	-70.9720764160156	-66.0060195922852	-56.3354530334473	-48.2739143371582	-43.184497833252	-44.1170425415039	-44.0852394104004	-42.122730255127	-40.255802154541	-39.1988792419434	-37.8671188354492	-32.8449058532715	-27.5444622039795	-32.9833602905273	-32.5991096496582	-39.0217552185059	-47.6304779052734	-38.5772933959961	-34.7579727172852	-36.8222961425781	-33.2584800720215	-31.4190273284912	-28.3433094024658	-32.8191070556641	-48.544994354248	-69.6701812744141	-89.4089126586914
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783340000087-121223-142501483-000	-96.8064727783203	-87.0286178588867	-91.0932083129883	-95.8314208984375	-71.7506866455078	-84.1354751586914	-78.3745803833008	-76.9615783691406	-68.9377517700195	-71.5233001708984	-67.0995330810547	-70.9652862548828	-67.8324813842773	-69.3006362915039	-70.9336242675781	-69.6867065429688	-69.9192886352539	-71.7865753173828	-72.423583984375	-73.2860565185547	-70.1063003540039	-72.873664855957	-71.5340347290039	-65.517692565918	-56.2797813415527	-48.2594947814941	-43.1448860168457	-44.0463371276855	-44.0058097839355	-42.0147590637207	-40.1197738647461	-39.042308807373	-37.7203407287598	-32.74853515625	-27.3278274536133	-32.7881126403809	-32.4505920410156	-38.9563598632813	-47.5903549194336	-38.2912139892578	-35.3205947875977	-36.7372894287109	-32.9466667175293	-31.5852375030518	-28.8585643768311	-33.7927742004395	-47.6594505310059	-70.5477981567383	-81.7395172119141
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783340000101-121223-155814514-000	-93.5552215576172	-83.3556518554688	-82.952751159668	-99.4140853881836	-75.8095169067383	-79.1414566040039	-69.5474319458008	-72.1759262084961	-75.4337539672852	-72.6266632080078	-66.3375091552734	-69.6495742797852	-71.4451217651367	-70.2529525756836	-68.7920455932617	-69.9087753295898	-72.1129913330078	-71.6544799804688	-73.4128189086914	-73.869270324707	-72.3432159423828	-73.4968490600586	-72.4440612792969	-66.1372528076172	-56.8211555480957	-48.4230766296387	-43.5300979614258	-44.5050430297852	-44.3809585571289	-42.5446968078613	-40.3756408691406	-39.4506225585938	-38.1745185852051	-33.024585723877	-27.7376461029053	-33.0936317443848	-32.8455581665039	-39.2389717102051	-48.0247001647949	-38.6295738220215	-35.5476608276367	-37.0905418395996	-33.3120574951172	-31.878849029541	-29.1777381896973	-34.6150512695313	-47.9650497436523	-71.5894775390625	-89.8613662719727
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783340000123-121223-152045426-000	-75.7055816650391	-74.6199035644531	-71.508056640625	-79.5231018066406	-79.679328918457	-74.1292114257813	-70.4347991943359	-67.232666015625	-76.5842971801758	-65.7759170532227	-62.2975997924805	-68.8854141235352	-66.8357391357422	-67.2130508422852	-66.5091247558594	-67.696533203125	-71.566535949707	-70.1803436279297	-69.3841247558594	-71.8881225585938	-71.355842590332	-72.466667175293	-71.3256149291992	-66.1348724365234	-56.6510124206543	-48.4971885681152	-43.6287040710449	-44.5891456604004	-44.4610939025879	-42.5678329467773	-40.419116973877	-39.4944763183594	-38.2255744934082	-33.0649185180664	-27.8107948303223	-33.1517639160156	-32.9031028747559	-39.3003120422363	-48.0569763183594	-38.6595687866211	-35.5603370666504	-37.0923271179199	-33.3313865661621	-31.9067707061768	-29.0732517242432	-34.6011085510254	-48.5550765991211	-70.2820587158203	-82.0531845092773
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000027-121223-152957645-000	-70.3322906494141	-74.7428512573242	-71.0955963134766	-79.8471908569336	-72.6940841674805	-72.912483215332	-67.8760986328125	-73.0786285400391	-68.6486663818359	-65.9206695556641	-63.6808013916016	-70.9472351074219	-66.5501708984375	-67.351936340332	-65.9790649414063	-66.2251129150391	-69.0263214111328	-69.4662399291992	-68.7352523803711	-71.2043914794922	-68.7757339477539	-71.2746963500977	-69.716552734375	-65.7869338989258	-56.6866912841797	-48.3516960144043	-43.5287895202637	-44.4984550476074	-44.3644142150879	-42.5018653869629	-40.3446617126465	-39.3925552368164	-38.0911102294922	-32.9873504638672	-27.7249412536621	-33.0751342773438	-32.77197265625	-39.1869583129883	-47.9423828125	-38.5097160339355	-35.6038055419922	-36.9469680786133	-33.1626167297363	-31.8336429595947	-28.9381465911865	-34.5018615722656	-48.4766578674316	-72.2320785522461	-89.6668701171875
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000083-121223-152325990-000	-93.3363647460938	-84.7272033691406	-84.1454162597656	-82.5433120727539	-71.4241638183594	-78.3478546142578	-76.9091567993164	-68.8592224121094	-74.8844985961914	-68.9597930908203	-68.0046234130859	-68.6275253295898	-69.1989135742188	-68.6711120605469	-69.3865737915039	-70.5915832519531	-71.7769012451172	-72.8545532226563	-72.1930847167969	-73.2326431274414	-70.9407958984375	-73.4003372192383	-71.8227157592773	-65.7205963134766	-56.3606071472168	-48.0471267700195	-43.1965713500977	-44.1428985595703	-44.0173187255859	-42.1926460266113	-40.0031318664551	-39.0691833496094	-37.7975273132324	-32.6520156860352	-27.3851509094238	-32.773078918457	-32.4895439147949	-38.8604011535645	-47.6289825439453	-38.2526168823242	-35.1412200927734	-36.6457023620605	-32.914176940918	-31.3757839202881	-28.4042224884033	-33.9617691040039	-48.7259483337402	-70.5139770507813	-83.6856842041016
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000185-121223-120323369-000	-73.2660064697266	-76.447868347168	-74.3537368774414	-77.8608856201172	-80.3808517456055	-83.7934494018555	-71.7456207275391	-71.3940200805664	-75.0936508178711	-67.0679397583008	-65.731803894043	-68.6400451660156	-67.8408126831055	-66.4429168701172	-68.9636917114258	-68.0486221313477	-69.9162750244141	-70.361701965332	-73.4715881347656	-71.0255584716797	-70.0885543823242	-73.221305847168	-71.9450378417969	-65.9078598022461	-56.8157958984375	-48.411735534668	-43.5106620788574	-44.4811134338379	-44.4148750305176	-42.5885200500488	-40.4003105163574	-39.4853210449219	-38.2125205993652	-33.1065101623535	-27.8131160736084	-33.1561279296875	-32.9309730529785	-39.3199195861816	-48.083438873291	-38.7766456604004	-35.4153900146484	-37.1373443603516	-33.5425300598145	-31.989538192749	-29.4456424713135	-34.5450286865234	-47.8793907165527	-70.0935287475586	-82.179443359375
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000254-121223-142232702-000	-68.3101043701172	-74.5414047241211	-69.3367309570313	-79.8212356567383	-72.6220245361328	-72.1993942260742	-71.3365859985352	-72.8051528930664	-69.8821792602539	-67.8880996704102	-68.5930480957031	-67.0907516479492	-68.0306854248047	-66.789192199707	-67.6214447021484	-69.0728149414063	-71.6920166015625	-70.1675491333008	-70.1993026733398	-71.4766540527344	-68.8930206298828	-72.6475296020508	-71.088752746582	-66.0450286865234	-56.6904792785645	-48.3643608093262	-43.4480323791504	-44.4480400085449	-44.3616218566895	-42.5662841796875	-40.3617782592773	-39.4208602905273	-38.1690063476563	-32.9946403503418	-27.7216377258301	-33.1334915161133	-32.8037490844727	-39.1927299499512	-47.940113067627	-38.6639289855957	-35.3966598510742	-37.0321464538574	-33.352912902832	-31.8702812194824	-28.9592628479004	-34.2047080993652	-48.322265625	-72.4922256469727	-89.8149871826172
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000265-121223-143505532-000	-75.0618209838867	-75.2036819458008	-77.1499328613281	-76.3360061645508	-71.9715347290039	-79.0587539672852	-69.9853973388672	-75.0521850585938	-78.5510330200195	-68.5340957641602	-63.3226051330566	-66.7323226928711	-69.752197265625	-68.6622161865234	-66.4531402587891	-67.8598861694336	-69.8288269042969	-70.7507400512695	-70.9501419067383	-71.0130310058594	-70.6981964111328	-72.5288543701172	-71.0473403930664	-65.676872253418	-56.3523254394531	-48.027774810791	-43.1539001464844	-44.0962982177734	-44.0252876281738	-42.2245635986328	-40.0555419921875	-39.1268081665039	-37.8165626525879	-32.7058906555176	-27.4744262695313	-32.8742942810059	-32.4892196655273	-38.8510551452637	-47.6846084594727	-38.362434387207	-35.1349563598633	-36.7250022888184	-33.1447792053223	-31.6212673187256	-28.7260322570801	-33.4290657043457	-48.2413177490234	-70.7450561523438	-89.7813110351563
