	100	125	160	200	250	315	400	500	630	800	1000	1250	1600	2000	2500	3150	4000	5000	6300	8000
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783340000065-121223-142939625-000	-55.8186187744141	-47.0888442993164	-42.0898361206055	-42.9282569885254	-42.648738861084	-40.6215972900391	-38.3059616088867	-37.2937355041504	-35.7391357421875	-31.7291412353516	-26.419340133667	-31.4693374633789	-31.371208190918	-36.9007034301758	-43.5180931091309	-37.4951400756836	-33.0274772644043	-36.9193267822266	-41.0697174072266	-35.4723320007324
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783340000087-121223-142501483-000	-55.8186187744141	-47.0888442993164	-42.0898361206055	-42.9282569885254	-42.648738861084	-40.6215972900391	-38.3059616088867	-37.2937355041504	-35.7391357421875	-31.7291412353516	-26.419340133667	-31.4693374633789	-31.371208190918	-36.9007034301758	-43.5180931091309	-37.4951400756836	-33.0274772644043	-36.9193267822266	-41.0697174072266	-35.4723320007324
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783340000101-121223-155814514-000	-55.8186187744141	-47.0888442993164	-42.0898361206055	-42.9282569885254	-42.648738861084	-40.6215972900391	-38.3059616088867	-37.2937355041504	-35.7391357421875	-31.7291412353516	-26.419340133667	-31.4693374633789	-31.371208190918	-36.9007034301758	-43.5180931091309	-37.4951400756836	-33.0274772644043	-36.9193267822266	-41.0697174072266	-35.4723320007324
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783340000123-121223-152045426-000	-55.8186187744141	-47.0888442993164	-42.0898361206055	-42.9282569885254	-42.648738861084	-40.6215972900391	-38.3059616088867	-37.2937355041504	-35.7391357421875	-31.7291412353516	-26.419340133667	-31.4693374633789	-31.371208190918	-36.9007034301758	-43.5180931091309	-37.4951400756836	-33.0274772644043	-36.9193267822266	-41.0697174072266	-35.4723320007324
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000027-121223-152957645-000	-55.8186187744141	-47.0888442993164	-42.0898361206055	-42.9282569885254	-42.648738861084	-40.6215972900391	-38.3059616088867	-37.2937355041504	-35.7391357421875	-31.7291412353516	-26.419340133667	-31.4693374633789	-31.371208190918	-36.9007034301758	-43.5180931091309	-37.4951400756836	-33.0274772644043	-36.9193267822266	-41.0697174072266	-35.4723320007324
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000083-121223-152325990-000	-55.8186187744141	-47.0888442993164	-42.0898361206055	-42.9282569885254	-42.648738861084	-40.6215972900391	-38.3059616088867	-37.2937355041504	-35.7391357421875	-31.7291412353516	-26.419340133667	-31.4693374633789	-31.371208190918	-36.9007034301758	-43.5180931091309	-37.4951400756836	-33.0274772644043	-36.9193267822266	-41.0697174072266	-35.4723320007324
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000185-121223-120323369-000	-55.8186187744141	-47.0888442993164	-42.0898361206055	-42.9282569885254	-42.648738861084	-40.6215972900391	-38.3059616088867	-37.2937355041504	-35.7391357421875	-31.7291412353516	-26.419340133667	-31.4693374633789	-31.371208190918	-36.9007034301758	-43.5180931091309	-37.4951400756836	-33.0274772644043	-36.9193267822266	-41.0697174072266	-35.4723320007324
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000254-121223-142232702-000	-55.8186187744141	-47.0888442993164	-42.0898361206055	-42.9282569885254	-42.648738861084	-40.6215972900391	-38.3059616088867	-37.2937355041504	-35.7391357421875	-31.7291412353516	-26.419340133667	-31.4693374633789	-31.371208190918	-36.9007034301758	-43.5180931091309	-37.4951400756836	-33.0274772644043	-36.9193267822266	-41.0697174072266	-35.4723320007324
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000265-121223-143505532-000	-55.8186187744141	-47.0888442993164	-42.0898361206055	-42.9282569885254	-42.648738861084	-40.6215972900391	-38.3059616088867	-37.2937355041504	-35.7391357421875	-31.7291412353516	-26.419340133667	-31.4693374633789	-31.371208190918	-36.9007034301758	-43.5180931091309	-37.4951400756836	-33.0274772644043	-36.9193267822266	-41.0697174072266	-35.4723320007324
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000403-121223-121142322-000	-55.8186187744141	-47.0888442993164	-42.0898361206055	-42.9282569885254	-42.648738861084	-40.6215972900391	-38.3059616088867	-37.2937355041504	-35.7391357421875	-31.7291412353516	-26.419340133667	-31.4693374633789	-31.371208190918	-36.9007034301758	-43.5180931091309	-37.4951400756836	-33.0274772644043	-36.9193267822266	-41.0697174072266	-35.4723320007324
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000425-121223-120914986-000	-55.8186187744141	-47.0888442993164	-42.0898361206055	-42.9282569885254	-42.648738861084	-40.6215972900391	-38.3059616088867	-37.2937355041504	-35.7391357421875	-31.7291412353516	-26.419340133667	-31.4693374633789	-31.371208190918	-36.9007034301758	-43.5180931091309	-37.4951400756836	-33.0274772644043	-36.9193267822266	-41.0697174072266	-35.4723320007324
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000470-121223-120551408-000	-55.8186187744141	-47.0888442993164	-42.0898361206055	-42.9282569885254	-42.648738861084	-40.6215972900391	-38.3059616088867	-37.2937355041504	-35.7391357421875	-31.7291412353516	-26.419340133667	-31.4693374633789	-31.371208190918	-36.9007034301758	-43.5180931091309	-37.4951400756836	-33.0274772644043	-36.9193267822266	-41.0697174072266	-35.4723320007324
