	100	125	160	200	250	315	400	500	630	800	1000	1250	1600	2000	2500	3150	4000	5000	6300	8000
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783340000065-121223-142939625-000	-55.8449897766113	-47.0752143859863	-42.0548515319824	-42.8458633422852	-42.6299324035645	-40.5470848083496	-38.2468452453613	-37.2352066040039	-35.6716346740723	-31.6454811096191	-26.2703342437744	-31.3541488647461	-31.2445640563965	-36.9449691772461	-42.9758338928223	-37.8074378967285	-32.3437843322754	-37.8724937438965	-41.4816207885742	-35.2869567871094
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783340000087-121223-142501483-000	-55.8449897766113	-47.0752143859863	-42.0548515319824	-42.8458633422852	-42.6299324035645	-40.5470848083496	-38.2468452453613	-37.2352066040039	-35.6716346740723	-31.6454811096191	-26.2703342437744	-31.3541488647461	-31.2445640563965	-36.9449691772461	-42.9758338928223	-37.8074378967285	-32.3437843322754	-37.8724937438965	-41.4816207885742	-35.2869567871094
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783340000101-121223-155814514-000	-55.8449897766113	-47.0752143859863	-42.0548515319824	-42.8458633422852	-42.6299324035645	-40.5470848083496	-38.2468452453613	-37.2352066040039	-35.6716346740723	-31.6454811096191	-26.2703342437744	-31.3541488647461	-31.2445640563965	-36.9449691772461	-42.9758338928223	-37.8074378967285	-32.3437843322754	-37.8724937438965	-41.4816207885742	-35.2869567871094
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783340000123-121223-152045426-000	-55.8449897766113	-47.0752143859863	-42.0548515319824	-42.8458633422852	-42.6299324035645	-40.5470848083496	-38.2468452453613	-37.2352066040039	-35.6716346740723	-31.6454811096191	-26.2703342437744	-31.3541488647461	-31.2445640563965	-36.9449691772461	-42.9758338928223	-37.8074378967285	-32.3437843322754	-37.8724937438965	-41.4816207885742	-35.2869567871094
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000027-121223-152957645-000	-55.8449897766113	-47.0752143859863	-42.0548515319824	-42.8458633422852	-42.6299324035645	-40.5470848083496	-38.2468452453613	-37.2352066040039	-35.6716346740723	-31.6454811096191	-26.2703342437744	-31.3541488647461	-31.2445640563965	-36.9449691772461	-42.9758338928223	-37.8074378967285	-32.3437843322754	-37.8724937438965	-41.4816207885742	-35.2869567871094
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000083-121223-152325990-000	-55.8449897766113	-47.0752143859863	-42.0548515319824	-42.8458633422852	-42.6299324035645	-40.5470848083496	-38.2468452453613	-37.2352066040039	-35.6716346740723	-31.6454811096191	-26.2703342437744	-31.3541488647461	-31.2445640563965	-36.9449691772461	-42.9758338928223	-37.8074378967285	-32.3437843322754	-37.8724937438965	-41.4816207885742	-35.2869567871094
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000185-121223-120323369-000	-55.8449897766113	-47.0752143859863	-42.0548515319824	-42.8458633422852	-42.6299324035645	-40.5470848083496	-38.2468452453613	-37.2352066040039	-35.6716346740723	-31.6454811096191	-26.2703342437744	-31.3541488647461	-31.2445640563965	-36.9449691772461	-42.9758338928223	-37.8074378967285	-32.3437843322754	-37.8724937438965	-41.4816207885742	-35.2869567871094
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000254-121223-142232702-000	-55.8449897766113	-47.0752143859863	-42.0548515319824	-42.8458633422852	-42.6299324035645	-40.5470848083496	-38.2468452453613	-37.2352066040039	-35.6716346740723	-31.6454811096191	-26.2703342437744	-31.3541488647461	-31.2445640563965	-36.9449691772461	-42.9758338928223	-37.8074378967285	-32.3437843322754	-37.8724937438965	-41.4816207885742	-35.2869567871094
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000265-121223-143505532-000	-55.8449897766113	-47.0752143859863	-42.0548515319824	-42.8458633422852	-42.6299324035645	-40.5470848083496	-38.2468452453613	-37.2352066040039	-35.6716346740723	-31.6454811096191	-26.2703342437744	-31.3541488647461	-31.2445640563965	-36.9449691772461	-42.9758338928223	-37.8074378967285	-32.3437843322754	-37.8724937438965	-41.4816207885742	-35.2869567871094
