	100	125	160	200	250	315	400	500	630	800	1000	1250	1600	2000	2500	3150	4000	5000	6300	8000
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783340000065-121223-142939625-000	-54.5207748413086	-45.7269172668457	-40.7722702026367	-42.2542037963867	-42.7285995483398	-40.5959434509277	-38.2944869995117	-37.4329223632813	-36.3818397521973	-30.664493560791	-24.9052619934082	-30.6478462219238	-30.392333984375	-36.0215339660645	-46.312198638916	-38.5137062072754	-31.6840553283691	-42.2008666992188	-37.8662223815918	-33.4916191101074
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783340000087-121223-142501483-000	-54.5207748413086	-45.7269172668457	-40.7722702026367	-42.2542037963867	-42.7285995483398	-40.5959434509277	-38.2944869995117	-37.4329223632813	-36.3818397521973	-30.664493560791	-24.9052619934082	-30.6478462219238	-30.392333984375	-36.0215339660645	-46.312198638916	-38.5137062072754	-31.6840553283691	-42.2008666992188	-37.8662223815918	-33.4916191101074
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783340000101-121223-155814514-000	-54.5207748413086	-45.7269172668457	-40.7722702026367	-42.2542037963867	-42.7285995483398	-40.5959434509277	-38.2944869995117	-37.4329223632813	-36.3818397521973	-30.664493560791	-24.9052619934082	-30.6478462219238	-30.392333984375	-36.0215339660645	-46.312198638916	-38.5137062072754	-31.6840553283691	-42.2008666992188	-37.8662223815918	-33.4916191101074
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783340000123-121223-152045426-000	-54.5207748413086	-45.7269172668457	-40.7722702026367	-42.2542037963867	-42.7285995483398	-40.5959434509277	-38.2944869995117	-37.4329223632813	-36.3818397521973	-30.664493560791	-24.9052619934082	-30.6478462219238	-30.392333984375	-36.0215339660645	-46.312198638916	-38.5137062072754	-31.6840553283691	-42.2008666992188	-37.8662223815918	-33.4916191101074
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000027-121223-152957645-000	-54.5207748413086	-45.7269172668457	-40.7722702026367	-42.2542037963867	-42.7285995483398	-40.5959434509277	-38.2944869995117	-37.4329223632813	-36.3818397521973	-30.664493560791	-24.9052619934082	-30.6478462219238	-30.392333984375	-36.0215339660645	-46.312198638916	-38.5137062072754	-31.6840553283691	-42.2008666992188	-37.8662223815918	-33.4916191101074
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000083-121223-152325990-000	-54.5207748413086	-45.7269172668457	-40.7722702026367	-42.2542037963867	-42.7285995483398	-40.5959434509277	-38.2944869995117	-37.4329223632813	-36.3818397521973	-30.664493560791	-24.9052619934082	-30.6478462219238	-30.392333984375	-36.0215339660645	-46.312198638916	-38.5137062072754	-31.6840553283691	-42.2008666992188	-37.8662223815918	-33.4916191101074
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000185-121223-120323369-000	-54.5207748413086	-45.7269172668457	-40.7722702026367	-42.2542037963867	-42.7285995483398	-40.5959434509277	-38.2944869995117	-37.4329223632813	-36.3818397521973	-30.664493560791	-24.9052619934082	-30.6478462219238	-30.392333984375	-36.0215339660645	-46.312198638916	-38.5137062072754	-31.6840553283691	-42.2008666992188	-37.8662223815918	-33.4916191101074
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000254-121223-142232702-000	-54.5207748413086	-45.7269172668457	-40.7722702026367	-42.2542037963867	-42.7285995483398	-40.5959434509277	-38.2944869995117	-37.4329223632813	-36.3818397521973	-30.664493560791	-24.9052619934082	-30.6478462219238	-30.392333984375	-36.0215339660645	-46.312198638916	-38.5137062072754	-31.6840553283691	-42.2008666992188	-37.8662223815918	-33.4916191101074
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000265-121223-143505532-000	-54.5207748413086	-45.7269172668457	-40.7722702026367	-42.2542037963867	-42.7285995483398	-40.5959434509277	-38.2944869995117	-37.4329223632813	-36.3818397521973	-30.664493560791	-24.9052619934082	-30.6478462219238	-30.392333984375	-36.0215339660645	-46.312198638916	-38.5137062072754	-31.6840553283691	-42.2008666992188	-37.8662223815918	-33.4916191101074
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000403-121223-121142322-000	-54.5207748413086	-45.7269172668457	-40.7722702026367	-42.2542037963867	-42.7285995483398	-40.5959434509277	-38.2944869995117	-37.4329223632813	-36.3818397521973	-30.664493560791	-24.9052619934082	-30.6478462219238	-30.392333984375	-36.0215339660645	-46.312198638916	-38.5137062072754	-31.6840553283691	-42.2008666992188	-37.8662223815918	-33.4916191101074
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000425-121223-120914986-000	-54.5207748413086	-45.7269172668457	-40.7722702026367	-42.2542037963867	-42.7285995483398	-40.5959434509277	-38.2944869995117	-37.4329223632813	-36.3818397521973	-30.664493560791	-24.9052619934082	-30.6478462219238	-30.392333984375	-36.0215339660645	-46.312198638916	-38.5137062072754	-31.6840553283691	-42.2008666992188	-37.8662223815918	-33.4916191101074
EZR-MIC-FAILED-05_BAC_ASSEMB_01_02-12783341000470-121223-120551408-000	-54.5207748413086	-45.7269172668457	-40.7722702026367	-42.2542037963867	-42.7285995483398	-40.5959434509277	-38.2944869995117	-37.4329223632813	-36.3818397521973	-30.664493560791	-24.9052619934082	-30.6478462219238	-30.392333984375	-36.0215339660645	-46.312198638916	-38.5137062072754	-31.6840553283691	-42.2008666992188	-37.8662223815918	-33.4916191101074
